Date,Bank,Account,Description,Amount,Type,Category,Receipt,Notes,Income streams,Ungrouped
8/25/25,"Wells Fargo Bank","checking","American Nat L",-150.99,Personal,"Auto Insurance",N,
8/25/25,"Wells Fargo Bank","checking","Capital One Online",-2535.55,Business,"Credit card payment",N,
8/25/25,"Wells Fargo Bank","checking","American Nat L",-190.82,Personal,"Auto Insurance",N,
8/25/25,"Wells Fargo Bank","checking","Online Transfer A",3000,Business,"Transfer",N,
8/25/25,"Capital One","Venture","Instacart",-6.33,Personal,"Groceries",N,
8/25/25,"Capital One","Venture","Albertsons",-165.09,Personal,"Groceries",N,
8/25/25,"Capital One","Venture","Amazon",-26.3,Business,"Materials & Supplies",N,
8/25/25,"Capital One","Venture","Capital One Online",2535.55,Business,"Credit card payment",N,
8/25/25,"Capital One","Venture","Amazon",-32.75,Business,"Materials & Supplies",N,
8/25/25,"Capital One","Venture","Domino's Pizza",-27.67,Personal,"Restaurants",N,
8/25/25,"Capital One","Spark Cash","Amazon",-2.99,Business,"Repairs and maintenance",N,
8/25/25,"Capital One","Spark Cash","Garden Grove CA",-105.12,Business,"Advertising",N,
8/25/25,"Capital One","Spark Cash","Amazon",-50.63,Business,"Repairs and maintenance",N,
8/23/25,"Capital One","Venture","Mikes Liquor",-28.95,Personal,"Restaurants",N,
8/23/25,"Capital One","Venture","Apple",-0.99,Business,"Apps/software/web services",N,
8/23/25,"Capital One","Spark Cash","Amazon",-32,Business,"Other business expenses",N,
8/23/25,"Capital One","Spark Cash","Ingram Micro",-15.27,Business,"Memberships/subscriptions",N,
8/23/25,"Capital One","Spark Cash","Crab Pot",-76.66,Business,"Advertising",N,
8/22/25,"Capital One","Venture","Amazon Fresh",-6.8,Personal,"Groceries",N,
8/22/25,"Capital One","Venture","Capital One Autopay",500,Business,"Credit card payment",N,
8/22/25,"Wells Fargo Bank","checking","Capital One",-500,Business,"Credit card payment",N,
8/22/25,"Wells Fargo Bank","checking","American Gen Lif",-66.63,Personal,"Life Insurance",N,
8/22/25,"Capital One","Spark Cash","GitHub",-16.62,Business,"Apps/software/web services",N,
8/22/25,"Capital One","Spark Cash","GitHub",-39,Business,"Apps/software/web services",N,
8/21/25,"Wells Fargo Bank","Initiate Business Checking��","Mobile Deposit Ref",3015,Business,"Income",N,
8/21/25,"Wells Fargo Bank","checking","Barclaycard Us Susan",-1000,Business,"Credit card payment",N,
8/21/25,"Wells Fargo Bank","checking","Chase Autopay Halsey",-6.27,Business,"Credit card payment",N,
8/21/25,"Capital One","Spark Cash","Claude Ai Subscription",-128.72,Business,"Memberships/subscriptions",N,
8/21/25,"Capital One","Spark Cash","Openai Chatgpt Subscr",-20,Business,"Memberships/subscriptions",N,
8/21/25,"Capital One","Spark Cash","Xai Llc",-30,Business,"Memberships/subscriptions",N,
8/21/25,"Capital One","Spark Cash","Amazon",-10.76,Business,"Other business expenses",N,
8/21/25,"Capital One","Spark Cash","Ingram Micro",-4.36,Business,"Memberships/subscriptions",N,
8/20/25,"Wells Fargo Bank","Initiate Business Checking��","ATM Withdrawal",-300,Business,"Travel expenses",N,
8/20/25,"Barclays Credit Card (USA)","My HawaiianMiles","Received",1000,Business,"Credit card payment",N,
8/20/25,"Capital One","Venture","Target",-162.21,Business,"Office Expenses",N,
8/20/25,"Capital One","Venture","Amazon Fresh",-17.44,Personal,"Groceries",N,
8/20/25,"Capital One","Venture","Target",177.55,Personal,"Shopping",N,
8/20/25,"Capital One","Venture","Harbour Cleaners",-60.5,Business,"Other business expenses",N,
8/19/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-2000,Business,"Contract labor",N,
8/19/25,"Capital One","Venture","Spectrum",-111.25,Business,"Utilities",N,
8/19/25,"Capital One","Venture","Instacart",-3.26,Personal,"Groceries",N,
8/19/25,"Capital One","Venture","Instacart",-54.81,Personal,"Groceries",N,
8/18/25,"Capital One","Venture","Lyft",-30.47,Business,"Travel expenses",N,
8/18/25,"Capital One","Venture","Jimmy John's",-18.61,Personal,"Restaurants",N,
8/18/25,"Capital One","Venture","Mothers",-22,Business,"Advertising",N,
8/18/25,"Capital One","Venture","Sunset Vapors",-32.45,Personal,"Shopping",N,
8/18/25,"Capital One","Spark Cash","Mermaid",-80,Business,"Memberships/subscriptions",N,
8/18/25,"Capital One","Spark Cash","Captain Jacks",-59.5,Business,"Advertising",N,
8/16/25,"Capital One","Venture","Amazon",12.4,Personal,"Shopping",N,
8/16/25,"Capital One","Venture","Amazon Fresh",-35.62,Personal,"Groceries",N,
8/16/25,"Capital One","Venture","Tb Ph",-5.69,Business,"Utilities",N,
8/16/25,"Capital One","Venture","Albertsons",-21.65,Personal,"Groceries",N,
8/16/25,"Capital One","Spark Cash","Interest Charge Purchases",-53.31,Business,"Credit card interest",N,
8/15/25,"Wells Fargo Bank","Wells Fargo Way2Save�� Savings","Interest",0.08,Personal,"Interest Income",N,
8/15/25,"Capital One","Venture","Trader Joe's",-62.46,Personal,"Groceries",N,
8/15/25,"Capital One","Venture","CVS",-9.06,Business,"Other business expenses",N,
8/15/25,"Capital One","Venture","Amazon",-15.99,Business,"Repairs and maintenance",N,
8/15/25,"Capital One","Venture","The UPS Store",-4.83,Business,"Other business expenses",N,
8/15/25,"Capital One","Venture","Amazon",-41.99,Business,"Office Expenses",N,
8/15/25,"Capital One","Venture","Secretary",-20,Business,"Other taxes",N,
8/15/25,"Capital One","Venture","Beauty Center",-37.67,Personal,"Personal Care",N,
8/14/25,"Capital One","Venture","Amazon",-27.93,Business,"Materials & Supplies",N,
8/14/25,"Capital One","Venture","1-800-Flowers",-59.52,Business,"Advertising",N,
8/14/25,"Capital One","Venture","Amazon",-77.26,Business,"Materials & Supplies",N,
8/14/25,"Wells Fargo Bank","Initiate Business Checking��","Barclaycard Us Susan",-1500,Business,"Credit card payment",N,
8/14/25,"Wells Fargo Bank","checking","CA State Tax",-51.35,Business,"Sales tax",N,"Duplicate payment on 2024 State Tax Return
Originally paid under the LLC on 4/15/25 $47 was due"
8/14/25,"Capital One","Spark Cash","Amazon",-16.15,Business,"Materials & Supplies",N,
8/14/25,"Capital One","Spark Cash","GitHub",-7.48,Business,"Apps/software/web services",N,
8/13/25,"Capital One","Venture","Amazon",-40.64,Business,"Office Expenses",N,
8/13/25,"Capital One","Venture","Instacart",-63.93,Personal,"Groceries",N,
8/13/25,"Capital One","Venture","Xxxxxxxxxxxblisscw.com",-9.99,Business,"Wash and road services",N,
8/13/25,"Barclays Credit Card (USA)","My HawaiianMiles","Received",1500,Business,"Credit card payment",N,
8/13/25,"Wells Fargo Bank","checking","Check 114",-106.4,Business,"Other business expenses",N,"Memorial Care"
8/13/25,"Wells Fargo Bank","checking","Mobile Deposit Ref",30.73,Personal,"Transfer",N,
8/12/25,"Wells Fargo Bank","checking","Costco",-64.64,Business,"Gas and fuel",N,"E - Glasses (vision)"
8/12/25,"Capital One","Spark Cash","Ingram Micro",-4.12,Business,"Memberships/subscriptions",N,
8/12/25,"Capital One","Spark Cash","Claude Ai Subscription",-90.11,Business,"Memberships/subscriptions",N,
8/11/25,"Capital One","Venture","Romans Mexi Cali",-13.46,Personal,"Restaurants",N,
8/11/25,"Capital One","Venture","Albertsons",-11.83,Personal,"Groceries",N,
8/11/25,"Wells Fargo Bank","Initiate Business Checking��","Zelle Nath Rigel",-1140,Business,"Contract labor",N,
8/11/25,"Wells Fargo Bank","Initiate Business Checking��","Mobile Deposit Ref",3160,Business,"Income",N,
8/11/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-1000,Business,"Credit card payment",N,
8/11/25,"Wells Fargo Bank","checking","Chevron",-34.47,Business,"Gas and fuel",N,
8/11/25,"Capital One","Spark Cash","Capital One Autopay",1000,Business,"Credit card payment",N,
8/11/25,"Capital One","Spark Cash","Mothers",-24,Business,"Advertising",N,
8/11/25,"Capital One","Spark Cash","Microsoft",-6.24,Business,"Apps/software/web services",N,
8/9/25,"Capital One","Venture","Dudley's Bakery",-30,Business,"Advertising",N,
8/9/25,"Capital One","Venture","Wild Hog Fair",-8.62,Business,"Advertising",N,
8/9/25,"Capital One","Venture","Dudley's Bakery",-16.75,Business,"Travel expenses",N,
8/9/25,"Capital One","Spark Cash","Orange County Fair",-36.22,Business,"Advertising",N,
8/9/25,"Capital One","Spark Cash","Microsoft",-30.01,Business,"Apps/software/web services",N,
8/9/25,"Capital One","Spark Cash","Chicken Charlie's",-16.98,Business,"Advertising",N,
8/9/25,"Capital One","Spark Cash","Orange County Fair",-33.63,Business,"Advertising",N,
8/9/25,"Capital One","Spark Cash","Orange County Fair",-37.95,Business,"Advertising",N,
8/9/25,"Capital One","Spark Cash","Orange County Fair",-15.52,Business,"Advertising",N,
8/9/25,"Capital One","Spark Cash","Orange County Fair",-16.67,Business,"Advertising",N,
8/8/25,"Capital One","Venture","Orange County Fair",-17.32,Business,"Advertising",N,
8/8/25,"Capital One","Venture","Albertsons",-57.56,Personal,"Groceries",N,
8/8/25,"Capital One","Spark Cash","BACKYARD",-9.61,Business,"Gas and fuel",N,
8/8/25,"Capital One","Spark Cash","C & C",-9.97,Business,"Other business expenses",N,
8/8/25,"Capital One","Spark Cash","Ingram Micro",-17.46,Business,"Memberships/subscriptions",N,
8/7/25,"Wells Fargo Bank","checking","Socalgas",-6.05,Business,"Utilities",N,
8/7/25,"Wells Fargo Bank","checking","Costco",-19.99,Business,"Materials & Supplies",N,
8/7/25,"Capital One","Venture","Trader Joe's",-135.69,Business,"Advertising",N,
8/7/25,"Capital One","Venture","Mercantila",-55.92,Personal,"Gift",N,
8/7/25,"Capital One","Spark Cash","Memorial Care",-60,Business,"Other business expenses",N,
8/7/25,"Capital One","Spark Cash","Ingram Micro",-17.01,Business,"Memberships/subscriptions",N,
8/6/25,"Capital One","Venture","Sunset Vapors",-97.23,Personal,"Shopping",N,
8/6/25,"Capital One","Venture","Oc Fair Events",-26,Business,"Advertising",N,
8/6/25,"Capital One","Venture","Albertsons",-119.64,Business,"Advertising",N,
8/6/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-3000,Business,"Transfer",N,
8/6/25,"Wells Fargo Bank","checking","Online Transfer A",3000,Personal,"Transfer",N,
8/6/25,"Capital One","Spark Cash","Ingram Micro",-61.08,Business,"Memberships/subscriptions",N,
8/5/25,"Wells Fargo Bank","Initiate Business Checking��","Kdit Llc Receivable",10765,Business,"Income",N,
8/5/25,"Wells Fargo Bank","Initiate Business Checking��","Edeposit In Branch",1963.07,Business,"Income",N,
8/5/25,"Wells Fargo Bank","checking","AT&T",-245.74,Business,"Utilities",N,
8/5/25,"Capital One","Venture","Oc Fair Events",-26,Business,"Advertising",N,
8/5/25,"Capital One","Venture","Amazon Fresh",-94.65,Personal,"Groceries",N,
8/5/25,"Capital One","Spark Cash","Cash Auto Redemption",25,Business,"Credit card payment",N,
8/5/25,"Capital One","Spark Cash","Ingram Micro",-34.16,Business,"Memberships/subscriptions",N,
8/4/25,"Capital One","Venture","Amazon Fresh",-6.69,Personal,"Groceries",N,
8/4/25,"Capital One","Venture","Uber.com",-24.96,Business,"Travel expenses",N,
8/4/25,"Capital One","Venture","Uber.com",-7,Business,"Travel expenses",N,
8/4/25,"Capital One","Venture","Amazon",-103.28,Business,"Office Expenses",N,
8/4/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-2000,Business,"Contract labor",N,
8/4/25,"Wells Fargo Bank","checking","Citizens Mtg Susan",-1890.01,Personal,"Mortgage & Rent",N,
8/4/25,"Capital One","Spark Cash","Amazon",-26.91,Business,"Materials & Supplies",N,
8/4/25,"Capital One","Spark Cash","Tst Kai Huntington",-91.67,Business,"Utilities",N,
8/4/25,"Capital One","Spark Cash","Peacock Ca D",-7.99,Personal,"Entertainment",N,
8/4/25,"Capital One","Spark Cash","Ingram Micro",-221.76,Business,"Memberships/subscriptions",N,
8/4/25,"Capital One","Spark Cash","Mexican Kitchen",-116.29,Business,"Advertising",N,
8/4/25,"Capital One","Spark Cash","BURRITO BROTHERS",-35.54,Personal,"Restaurants",N,
8/2/25,"Capital One","Venture","Cvsextracarexxxxxxxxxx",-5.39,Business,"Other business expenses",N,
8/2/25,"Capital One","Venture","Albertsons",-40.04,Personal,"Groceries",N,
8/2/25,"Capital One","Venture","Jack in the Box",-7.41,Personal,"Restaurants",N,
8/2/25,"Capital One","Venture","Uber.com",-26.92,Business,"Travel expenses",N,
8/2/25,"Capital One","Venture","Sirius Radio",-24.98,Business,"Memberships/subscriptions",N,
8/2/25,"Barclays Credit Card (USA)","My HawaiianMiles","Amazon web services",-0.8,Business,"Apps/software/web services",N,
8/2/25,"Capital One","Spark Cash","Anthem",-24,Business,"Health insurance premium",N,
8/2/25,"Capital One","Spark Cash","Patreon Membersh",-1,Business,"Parking and tolls",N,
8/1/25,"Capital One","Venture","DMV",-0.95,Business,"Transaction/processing fees",N,
8/1/25,"Capital One","Venture","DMV",-45,Business,"Other vehicle expenses",N,
8/1/25,"Capital One","Venture","Blue Shield",-41.7,Business,"Health insurance premium",N,
8/1/25,"Wells Fargo Bank","checking","Fcap Aegis Ins",-171.49,Business,"Homeowner/rental insurance",N,
8/1/25,"Capital One","Venture","Target",-177.25,Business,"Office Expenses",N,
8/1/25,"Capital One","Venture","Target",-177.26,Business,"Office Expenses",N,
8/1/25,"Capital One","Spark Cash","Blue Shield",-42.52,Business,"Health insurance premium",N,
8/1/25,"Capital One","Spark Cash","Blue Shield",-13.39,Business,"Health insurance premium",N,
7/31/25,"Capital One","Venture","Audible.com",-14.95,Business,"Apps/software/web services",N,
7/31/25,"Capital One","Venture","LinkedIn",-69.99,Business,"Apps/software/web services",N,
7/31/25,"Capital One","Venture","Jack in the Box",-2.14,Personal,"Restaurants",N,
7/31/25,"Capital One","Venture","Albertsons",-40.93,Personal,"Groceries",N,
7/31/25,"Wells Fargo Bank","Initiate Business Checking��","Deposited Item Retn",-9,Business,"State tax",N,
7/31/25,"Wells Fargo Bank","checking","Check 113",-190,Business,"Repairs and maintenance",N,
7/30/25,"Wells Fargo Bank","checking","So Cal Edison",-259.77,Business,"Utilities",N,
7/30/25,"Capital One","Venture","CVS",-67.05,Business,"Other business expenses",N,
7/30/25,"Capital One","Venture","Huntington Beach Reiki",-119.89,Business,"Utilities",N,
7/30/25,"Capital One","Venture","Ici Fee",-3.6,Business,"Transaction/processing fees",N,
7/30/25,"Capital One","Venture","CVS",-29,Business,"Other business expenses",N,
7/30/25,"Capital One","Spark Cash","X Corp Paid",-8,Business,"Memberships/subscriptions",N,
7/30/25,"Capital One","Spark Cash","Ingram Micro",-81.77,Business,"Memberships/subscriptions",N,
7/30/25,"Capital One","Spark Cash","Google",-9.99,Business,"Memberships/subscriptions",N,
7/29/25,"Capital One","Venture","Costco",-15.37,Business,"Materials & Supplies",N,
7/29/25,"Capital One","Venture","Instacart",-3,Business,"Transaction/processing fees",N,
7/29/25,"Capital One","Venture","Instacart",-61.66,Personal,"Groceries",N,
7/29/25,"Capital One","Venture","Amazon",-53.82,Business,"Materials & Supplies",N,
7/29/25,"Wells Fargo Bank","Initiate Business Checking��","Mobile Deposit Ref",9,Business,"State tax",N,
7/29/25,"Wells Fargo Bank","Initiate Business Checking��","Bamert Seed Receivable",4749.14,Business,"Income",N,
7/29/25,"Capital One","Venture","Costco",-54.34,Business,"Materials & Supplies",N,
7/29/25,"Capital One","Venture","Costco",-54.35,Business,"Materials & Supplies",N,
7/29/25,"Capital One","Spark Cash","Food Mart",-36.44,Business,"Advertising",N,
7/28/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-25,Business,"Apps/software/web services",N,
7/28/25,"Wells Fargo Bank","checking","Arco",-47.5,Business,"Gas and fuel",N,
7/28/25,"Capital One","Venture","Spotify",-11.99,Business,"Apps/software/web services",N,
7/28/25,"Capital One","Venture","RAMONS MEXICAN RESTAURANT",-84.18,Business,"Advertising",N,
7/28/25,"Capital One","Venture","Little",-32.33,Business,"Gas and fuel",N,
7/28/25,"Capital One","Spark Cash","Foot Loose",-100,Business,"Advertising",N,
7/28/25,"Capital One","Spark Cash","Distant Brewing",-7.76,Business,"Advertising",N,
7/28/25,"Capital One","Spark Cash","Sierra",-153.38,Business,"Gas and fuel",N,
7/28/25,"Capital One","Spark Cash","Chip",-20,Business,"Travel expenses",N,
7/28/25,"Capital One","Spark Cash","Claude Ai Subscription",-20,Business,"Memberships/subscriptions",N,
7/28/25,"Capital One","Spark Cash","Subway",-9.54,Business,"Meals",N,
7/26/25,"Capital One","Venture","Sunset Vapors",-48.62,Personal,"Shopping",N,
7/26/25,"Capital One","Venture","Amazon",-81.24,Business,"Office Expenses",N,
7/26/25,"Capital One","Venture","Tb Ph",-6.77,Business,"Utilities",N,
7/26/25,"Capital One","Venture","Albertsons",-67.33,Personal,"Groceries",N,
7/26/25,"Capital One","Venture","Amazon Fresh",-63.28,Personal,"Groceries",N,
7/26/25,"Capital One","Spark Cash","Sierra",-9,Business,"Meals",N,
7/26/25,"Capital One","Spark Cash","Sierra",-51,Business,"Gas and fuel",N,
7/26/25,"Capital One","Spark Cash","Carl's Jr",-11.67,Business,"Meals",N,
7/26/25,"Capital One","Spark Cash","Sierra",-10.8,Business,"Meals",N,
7/26/25,"Capital One","Spark Cash","Ingram Micro",-37.27,Business,"Memberships/subscriptions",N,
7/26/25,"Capital One","Spark Cash","THE EATERY",-21.13,Business,"Advertising",N,
7/26/25,"Capital One","Spark Cash","MAMMOTH",-9.94,Business,"Advertising",N,
7/26/25,"Capital One","Spark Cash","MAMMOTH",-30.15,Business,"Advertising",N,
7/25/25,"Capital One","Venture","Jimmy John's",-18.61,Personal,"Restaurants",N,
7/25/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-3800,Business,"Contract labor",N,"Kimberly"
7/25/25,"Wells Fargo Bank","checking","Money Transfer",-50,Personal,"Gift",N,"Sarah's Birthday"
7/24/25,"Wells Fargo Bank","checking","American Nat L",-150.99,Personal,"Auto Insurance",N,
7/24/25,"Wells Fargo Bank","checking","American Nat L",-190.82,Personal,"Auto Insurance",N,
7/24/25,"Capital One","Venture","Apple",-0.99,Business,"Apps/software/web services",N,
7/24/25,"Capital One","Spark Cash","Amazon",-2.99,Business,"Materials & Supplies",N,
7/23/25,"Capital One","Venture","Amazon",-12.4,Business,"Materials & Supplies",N,
7/23/25,"Capital One","Venture","Trader Joe's",-96.81,Personal,"Groceries",N,
7/23/25,"Capital One","Venture","Sp Le Mieux",-89.02,Personal,"Personal Care",N,
7/23/25,"Capital One","Venture","Amazon",-48.48,Business,"Office Expenses",N,
7/23/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-654,Business,"Sales tax",N,
7/22/25,"Capital One","Venture","Capital One Online",3303.13,Business,"Credit card payment",N,
7/22/25,"Wells Fargo Bank","checking","American Gen Lif",-66.63,Personal,"Life Insurance",N,
7/22/25,"Wells Fargo Bank","checking","Capital One Online",-3303.13,Business,"Credit card payment",N,
7/22/25,"Capital One","Spark Cash","GitHub",-26.14,Business,"Apps/software/web services",N,
7/22/25,"Capital One","Spark Cash","GitHub",-10,Business,"Apps/software/web services",N,
7/22/25,"Capital One","Spark Cash","Cash Auto Redemption",25,Business,"Credit card payment",N,
7/21/25,"Capital One","Venture","Trader Joe's",-58.7,Personal,"Groceries",N,
7/21/25,"Capital One","Venture","Romans Mexi Cali",-22.07,Personal,"Restaurants",N,
7/21/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-3500,Business,"Transfer",N,
7/21/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-2000,Business,"Contract labor",N,
7/21/25,"Wells Fargo Bank","checking","Zelle Tejeda Ayla",-100,Personal,"Transfer",N,
7/21/25,"Wells Fargo Bank","checking","Online Transfer A",3500,Business,"Transfer",N,
7/21/25,"Wells Fargo Bank","checking","Chase Autopay Halsey",-425.72,Business,"Credit card payment",N,
7/21/25,"Wells Fargo Bank","checking","Barclaycard Us Susan",-1000,Business,"Credit card payment",N,
7/21/25,"Wells Fargo Bank","checking","Mobile Deposit Ref",100,Business,"Parking and tolls",N,
7/21/25,"Capital One","Spark Cash","Anthropic",-5,Business,"Gas and fuel",N,
7/21/25,"Capital One","Spark Cash","Ingram Micro",-4.36,Business,"Memberships/subscriptions",N,
7/21/25,"Capital One","Spark Cash","Xai Llc",-30,Business,"Memberships/subscriptions",N,
7/21/25,"Capital One","Spark Cash","Openai Chatgpt Subscr",-20,Business,"Memberships/subscriptions",N,
7/21/25,"Capital One","Spark Cash","Golf Course",-168,Business,"Advertising",N,
7/20/25,"Barclays Credit Card (USA)","My HawaiianMiles","Received",1000,Business,"Credit card payment",N,
7/19/25,"Capital One","Venture","Sunset Vapors",-48.62,Personal,"Shopping",N,
7/19/25,"Capital One","Venture","Spectrum",-109.25,Business,"Utilities",N,
7/19/25,"Capital One","Venture","Albertsons",-59.88,Personal,"Groceries",N,
7/19/25,"Capital One","Spark Cash","Fiverr",5,Business,"Apps/software/web services",N,
7/19/25,"Capital One","Spark Cash","Fiverr",5,Business,"Apps/software/web services",N,
7/18/25,"Capital One","Venture","Tst Grill",-30.4,Personal,"Restaurants",N,
7/18/25,"Capital One","Venture","Trader Joe's",-103.27,Business,"Advertising",N,
7/18/25,"Capital One","Venture","George Mexican Food",-7.91,Personal,"Restaurants",N,
7/18/25,"Capital One","Spark Cash","Clancy's",-19,Business,"Advertising",N,
7/18/25,"Capital One","Spark Cash","Tst Hangout Seal",-29.96,Business,"Advertising",N,
7/17/25,"Barclays Credit Card (USA)","My HawaiianMiles","Finance Charge",0.12,Personal,"Finance Charge",N,
7/17/25,"Capital One","Venture","Amazon",-13.73,Business,"Materials & Supplies",N,
7/17/25,"Capital One","Venture","Amazon",-21.19,Business,"Materials & Supplies",N,
7/17/25,"Capital One","Venture","Amazon",-6.45,Business,"Materials & Supplies",N,
7/17/25,"Capital One","Venture","Amazon",-10.76,Business,"Materials & Supplies",N,
7/17/25,"Capital One","Venture","Amazon",-16.99,Business,"Materials & Supplies",N,
7/17/25,"Capital One","Venture","Amazon",-10.76,Business,"Materials & Supplies",N,
7/17/25,"Capital One","Spark Cash","Ingram Micro",-15.27,Business,"Memberships/subscriptions",N,
7/16/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-2.31,Business,"Sales tax",N,
7/16/25,"Wells Fargo Bank","Wells Fargo Way2Save�� Savings","Interest",0.08,Personal,"Interest Income",N,
7/16/25,"Capital One","Venture","Amazon Fresh",-10.97,Personal,"Groceries",N,
7/16/25,"Capital One","Venture","Amazon",-27.56,Business,"Office Expenses",N,
7/16/25,"Capital One","Spark Cash","Carnitas",-32.56,Business,"Meals",N,
7/16/25,"Capital One","Spark Cash","Amazon",-56.06,Business,"Other business expenses",N,
7/16/25,"Capital One","Spark Cash","GitHub",-2,Business,"Transaction/processing fees",N,
7/15/25,"Capital One","Venture","Amazon Fresh",-27.74,Personal,"Groceries",N,
7/14/25,"Capital One","Venture","Happy Hour",-50.63,Business,"Advertising",N,
7/14/25,"Capital One","Spark Cash","Merpago Radasplace",-17.92,Business,"Advertising",N,
7/14/25,"Capital One","Spark Cash","7-Eleven",-13.45,Business,"Gas and fuel",N,
7/14/25,"Capital One","Spark Cash","Angels Stadium Ossi",-100,Business,"Parking and tolls",N,
7/14/25,"Capital One","Spark Cash","Arco",-53.34,Business,"Gas and fuel",N,
7/14/25,"Capital One","Spark Cash","Rest Splash",-69.91,Business,"Advertising",N,
7/14/25,"Capital One","Spark Cash","Hotel Y Res",-72.26,Business,"Travel expenses",N,
7/14/25,"Capital One","Spark Cash","Namecheap",-30.73,Business,"Utilities",N,
7/14/25,"Capital One","Spark Cash","Rest Splash",-73.19,Business,"Advertising",N,
7/14/25,"Wells Fargo Bank","checking","Money Transfer",-25,Personal,"Gift",N,"Jamie's birthda"
7/14/25,"Wells Fargo Bank","checking","Money Transfer",-200,Business,"Legal and professional services",N,"AIG (Dean Tancre) - financial planning"
7/12/25,"Capital One","Venture","Trader Joe's",-50.66,Personal,"Groceries",N,
7/12/25,"Capital One","Spark Cash","Ingram Micro",-4.11,Business,"Memberships/subscriptions",N,
7/12/25,"Capital One","Spark Cash","Ingram Micro",-68.63,Business,"Memberships/subscriptions",N,
7/11/25,"Capital One","Spark Cash","Tst Bhd Huntington",-17.51,Business,"Utilities",N,"Beach Hut Deli - Steve"
7/11/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-2700,Business,"Contract labor",N,"Aldolfo"
7/11/25,"Capital One","Venture","Albertsons",-73.86,Personal,"Groceries",N,
7/11/25,"Capital One","Venture","Sunset Vapors",-48.62,Personal,"Shopping",N,
7/11/25,"Capital One","Venture","Hobby Lobby",-34.21,Business,"Office Expenses",N,
7/11/25,"Capital One","Venture","Xxxxxxxxxxxblisscw.com",-9.99,Business,"Wash and road services",N,
7/10/25,"Capital One","Spark Cash","Microsoft",-6.24,Business,"Apps/software/web services",N,
7/10/25,"Capital One","Spark Cash","Capital One Autopay",1000,Business,"Credit card payment",N,
7/10/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-1000,Business,"Credit card payment",N,
7/9/25,"Capital One","Venture","Amazon Fresh",-71.6,Personal,"Groceries",N,
7/9/25,"Capital One","Spark Cash","Microsoft",-30.19,Business,"Apps/software/web services",N,
7/9/25,"Wells Fargo Bank","checking","Venmo",-10,Business,"Other business expenses",N,"Donation"
7/9/25,"Wells Fargo Bank","checking","Venmo",-160,Business,"Legal and professional services",N,
7/8/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-1291.77,Business,"Credit card payment",N,
7/8/25,"Wells Fargo Bank","Initiate Business Checking��","Barclaycard Us Susan",-1000,Business,"Credit card payment",N,
7/8/25,"Capital One","Venture","Costco",-2.96,Business,"Transaction/processing fees",N,
7/8/25,"Capital One","Venture","Costco",-102.1,Business,"Gas and fuel",N,
7/8/25,"Capital One","Venture","Amazon",-40.93,Business,"Materials & Supplies",N,
7/8/25,"Capital One","Spark Cash","Mothers",-92,Business,"Advertising",N,
7/8/25,"Capital One","Spark Cash","Capital One Online",1291.77,Business,"Credit card payment",N,
7/7/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-5000,Business,"Transfer",N,
7/7/25,"Wells Fargo Bank","Initiate Business Checking��","Kdit Llc Receivable",6800,Business,"Income",N,
7/7/25,"Wells Fargo Bank","Initiate Business Checking��","Kdit Llc Receivable",690,Business,"Income",N,
7/7/25,"Wells Fargo Bank","checking","Dick's Sporting",-89.41,Personal,"Shopping",N,
7/7/25,"Wells Fargo Bank","checking","AT&T",-245.8,Business,"Utilities",N,
7/7/25,"Wells Fargo Bank","checking","Online Transfer A",5000,Business,"Transfer",N,
7/7/25,"Capital One","Spark Cash","SEA LEGS",-58.87,Business,"Advertising",N,
7/7/25,"Capital One","Venture","Albertsons",-115.5,Business,"Advertising",N,
7/7/25,"Barclays Credit Card (USA)","My HawaiianMiles","Received",1000,Business,"Credit card payment",N,
7/5/25,"Capital One","Spark Cash","Strawberry Farm",-25,Business,"Advertising",N,
7/5/25,"Capital One","Spark Cash","Strawberry Farm",-41,Business,"Advertising",N,
7/5/25,"Capital One","Venture","Organic Nail Spa",-65,Personal,"Personal Care",N,
7/5/25,"Capital One","Venture","MARIO'S MEXICAN RESTAURANT",-67.87,Business,"Advertising",N,
7/4/25,"Capital One","Venture","Amazon",26.93,Personal,"Shopping",N,
7/4/25,"Capital One","Venture","Mercantila",-36.58,Personal,"Gift",N,
7/4/25,"Capital One","Venture","Amazon",29.08,Personal,"Shopping",N,
7/4/25,"Capital One","Venture","Amazon",-19.38,Business,"Office Expenses",N,
7/3/25,"Capital One","Spark Cash","Cash Auto Redemption",25,Business,"Credit card payment",N,
